place_id;Иностранцы;Россия;контрафактное ЛС;недоброкачественное ЛС;незарегистрированное ЛС;оригинальное ЛС;сомнительное ЛС;фальсифицированное ЛС;Партия;Брак поставщика (подтвержден);Брак производителя (изъятие без уничтожения);Брак производителя (партия);Брак производителя (территория);Брак производителя Россия;Изменение;Изъятие;Изъятие незарегистрированного ЛС;Изъятие по неподтвержденной декларации;Контрафакт;Незаконный ввоз;О переводе на предварительный контроль;Отзыв;Отзыв деклараций о соответствии;Отзыв производителем;Отзыв производителем (Ф/С);Отзыв производителем партии;Ошибка репортера;Прекращение обращения;Приостановление;Приостановление реализации;Разрешение (партия);Разрешение (серия);Разрешение реализации;Фальсификация;Фальсификация (изъятие по признакам);Фальсификация полное изъятие;Фальсификация приостановление;place_total_letters
ChIJN5niGMw3tUYRBb895tvqGIM;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0196078431372549;0.0;0.21568627450980393;0.45098039215686275;0.0;0.0196078431372549;0.0;0.0;0.0;0.0;0.0;0.058823529411764705;0.0;0.0784313725490196;0.0;0.0;0.0;0.0392156862745098;0.09803921568627451;0.0196078431372549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0
ChIJN5oxUnW0SkERWYpJ7qGYp-w;0.9666666666666667;0.03333333333333333;0.0;0.9444444444444444;0.0;0.05555555555555555;0.0;0.0;0.044444444444444446;0.0;0.0;0.0;0.011111111111111112;0.022222222222222223;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3111111111111111;0.0;0.011111111111111112;0.0;0.0;0.0;0.044444444444444446;0.05555555555555555;0.4888888888888889;0.0;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;90.0
ChIJN5t4CjesSkERQ1DK79U7f40;0.0;1.0;0.0;0.8972162740899358;0.0;0.08993576017130621;0.01284796573875803;0.0;0.004282655246252677;0.0;0.0021413276231263384;0.0;0.43897216274089934;0.05139186295503212;0.0;0.006423982869379015;0.01284796573875803;0.0;0.0;0.0;0.0;0.12633832976445397;0.004282655246252677;0.059957173447537475;0.0;0.11991434689507495;0.0;0.010706638115631691;0.07708779443254818;0.0835117773019272;0.0;0.0021413276231263384;0.004282655246252677;0.0;0.0;0.0;0.0;467.0
ChIJNVBD912xSkERQFkeJLCL0Po;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.4166666666666667;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.0;0.0;12.0
ChIJNaGjKC9ItUYRoH7Ze6ndOuY;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
ChIJNaQzZUtStUYRKqSMbnCkSZg;0.09090909090909091;0.9090909090909091;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
ChIJNfsQMiGzSkERj5H9hN46HGA;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
ChIJO2VluUhNtUYRJ3MX1U_JXsI;0.0;1.0;0.0;0.8;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
ChIJO8ySEL9HtUYRHN6JdBf-eVE;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
ChIJO9tdzS5KtUYRiJfVDt3WQi4;0.0;1.0;0.0;0.011904761904761904;0.0;0.0;0.9880952380952381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011904761904761904;0.0;0.0;0.0;0.0;0.0;0.6785714285714286;0.30952380952380953;84.0
ChIJOSKTeoVJtUYR12LFZtXzGl4;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJOSu734VJtUYRhdkOc2ECKrw;1.0;0.0;0.5106382978723404;0.06382978723404255;0.0;0.0425531914893617;0.2978723404255319;0.0851063829787234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6170212765957447;0.0;0.0;0.14893617021276595;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10638297872340426;0.0;0.0;0.0425531914893617;0.0;0.0425531914893617;0.0;0.0425531914893617;47.0
ChIJOZlzXf5ItUYRt15PvD7PTpM;0.0;1.0;0.0;0.9615384615384616;0.0;0.038461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19230769230769232;0.0;0.0;0.0;0.0;0.0;0.019230769230769232;0.0;0.7692307692307693;0.0;0.0;0.019230769230769232;0.0;0.0;0.0;0.0;52.0
ChIJOdOju2_MSkEREW58BUhDs2k;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJOfYX85ZLtUYRBSyHEZhkX1Y;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJOwi4095HtUYRM_nWv05vBlk;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;3.0
ChIJP9rRaspJtUYRN5_yqYcXiKY;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;2.0
ChIJPzmvuxFNtUYRwUxtOrG8CWU;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.01818181818181818;0.0;0.01818181818181818;0.0;0.509090909090909;0.34545454545454546;0.0;0.01818181818181818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10909090909090909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.0
ChIJQ4S7OhE1tUYRsayopXzdjU4;0.0;1.0;0.0;0.1907514450867052;0.0;0.13872832369942195;0.0;0.6705202312138728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12138728323699421;0.028901734104046242;0.04046242774566474;0.0;0.0;0.0;0.0;0.011560693641618497;0.791907514450867;0.0;0.005780346820809248;0.0;0.0;0.0;0.0;0.0;173.0
ChIJQ5bewZhStUYRGCR4YvR5C0I;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
ChIJQSANE51ItUYR2Rifki0wxbk;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJQYUyxRoytUYRqAFjjZsf-5E;0.23076923076923078;0.7692307692307693;0.0;1.0;0.0;0.0;0.0;0.0;0.038461538461538464;0.0;0.0;0.0;0.038461538461538464;0.038461538461538464;0.0;0.038461538461538464;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.038461538461538464;0.038461538461538464;0.0;0.0;0.0;0.11538461538461539;0.15384615384615385;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0
ChIJQciYlIBKtUYRgc7hMvgEKoY;0.0;1.0;0.0;0.8611111111111112;0.0;0.1388888888888889;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.1388888888888889;0.0;0.3611111111111111;0.0;0.0;0.05555555555555555;0.0;0.0;0.0;0.0;36.0
ChIJQe3EgNG0SkERHPLPfBYt7Do;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;4.0
ChIJQeD8TDyzSkERookfhrZrnLg;1.0;0.0;0.0;0.5833333333333334;0.0;0.16666666666666666;0.25;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.25;0.0;0.08333333333333333;0.16666666666666666;0.0;0.0;0.0;0.0;12.0
ChIJQf5hJFtNtUYRRRt5ETR73jo;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
ChIJQfKgeJ1MtUYRLq6ZOMSCko4;0.0;1.0;0.0;0.75;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.1875;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.25;0.0;0.0;0.0625;0.0;0.0;0.0;0.0;16.0
ChIJR7C7ZrVMtUYRpfhf9UrShwo;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJR9RRQGhKtUYRfVV95jPedmg;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.3333333333333333;0.0;3.0
ChIJRyy2-nxKtUYRr2meqfHJvpw;0.8888888888888888;0.1111111111111111;0.0;0.9814814814814815;0.0;0.018518518518518517;0.0;0.0;0.0;0.0;0.0;0.0;0.2037037037037037;0.5370370370370371;0.0;0.0;0.0;0.0;0.0;0.018518518518518517;0.0;0.037037037037037035;0.018518518518518517;0.05555555555555555;0.0;0.0;0.0;0.018518518518518517;0.05555555555555555;0.05555555555555555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0
ChIJS2Wrvu81tUYRyIaKMp8qljA;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJS7Uw4PpNtUYRZDijT_y7CcQ;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06896551724137931;0.0;0.06896551724137931;0.6551724137931034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10344827586206896;0.0;0.0;0.0;0.0;0.10344827586206896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0
ChIJS7nezgezSkER-ueVuSxIX3A;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.15384615384615385;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
ChIJSR24yYlHtUYR293UR9yMQQk;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.7857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;14.0
ChIJSRbiKDRKtUYRRtY1V-KXgmg;1.0;0.0;0.0;0.9090909090909091;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.9090909090909091;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0
ChIJSTZo4nRItUYRkbDwluchsZQ;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
ChIJSXH0pC1KtUYR2rrLQr9T7jo;0.0;1.0;0.0;0.9726027397260274;0.0;0.0;0.0273972602739726;0.0;0.0136986301369863;0.0;0.00684931506849315;0.0;0.02054794520547945;0.2328767123287671;0.14383561643835616;0.0136986301369863;0.0;0.0;0.0;0.0;0.0;0.04794520547945205;0.00684931506849315;0.2328767123287671;0.0;0.0;0.0;0.00684931506849315;0.1780821917808219;0.06164383561643835;0.0;0.02054794520547945;0.0;0.0;0.0136986301369863;0.0;0.0136986301369863;146.0
ChIJSXbpglPKSkERX-uokXuptUk;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJSefogZhLtUYRt0-leiY5nVo;0.9991816693944353;0.0008183306055646482;0.0;0.5008183306055647;0.0;0.4959083469721768;0.0024549918166939444;0.0;0.0008183306055646482;0.0;0.0;0.0;0.0;0.0016366612111292963;0.0;0.0;0.0016366612111292963;0.0;0.0;0.0;0.0;0.9509001636661211;0.0;0.0;0.0;0.0;0.0;0.0;0.0032733224222585926;0.03764320785597381;0.0;0.0008183306055646482;0.0032733224222585926;0.0;0.0;0.0;0.0008183306055646482;1222.0
ChIJSfnYg5ZMtUYRX47BsM2Ih34;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
ChIJSwO4aDNPtUYR0ZfngcBhfqs;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
ChIJSxa40iFLtUYRt4qiPG6IDbU;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045454545454545456;0.0;0.8636363636363636;0.045454545454545456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045454545454545456;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
ChIJT6OYP5-0SkERYlHyYw8YBHM;1.0;0.0;0.0;0.4931506849315068;0.0;0.1780821917808219;0.3287671232876712;0.0;0.0;0.0;0.0;0.0;0.0684931506849315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3013698630136986;0.0684931506849315;0.0;0.0;0.0;0.0;0.0;0.0136986301369863;0.3287671232876712;0.0;0.0136986301369863;0.1095890410958904;0.0410958904109589;0.0410958904109589;0.0;0.0136986301369863;73.0
ChIJT7_H2zxItUYR1N1ini-eKuY;1.0;0.0;0.0;0.5625;0.0;0.0;0.3125;0.125;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.375;0.0;0.0;0.125;0.0;0.0;0.0;0.0;16.0
ChIJT7_H2zxItUYRdRNdSWE6NK4;1.0;0.0;0.0;0.7692307692307693;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38461538461538464;0.38461538461538464;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0
ChIJT9q7JyRLtUYR6QWCuJ26Rf8;0.9259259259259259;0.07407407407407407;0.0;0.8518518518518519;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.2962962962962963;0.18518518518518517;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.07407407407407407;27.0
ChIJTQQb1mtOtUYRdB2-fCSql6M;0.9130434782608695;0.08695652173913043;0.0;0.08695652173913043;0.0;0.0;0.9130434782608695;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.043478260869565216;0.0;0.0;0.08695652173913043;0.0;0.043478260869565216;0.43478260869565216;0.0;0.30434782608695654;23.0
ChIJTeJ8fHlJtUYR-UM8L-_p3Ns;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJTfcbH01MtUYRR_Ii6n44Lcs;1.0;0.0;0.0;0.75;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0
ChIJTyK6ImA5tUYRQLQBzlUGo5Q;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0196078431372549;0.0;0.0;0.0;0.0;0.0;0.0;0.0196078431372549;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.29411764705882354;0.0;0.21568627450980393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0
ChIJTyZyP-tKtUYRUMWtsuZuX48;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJTzaVjhO2SkERho5pPSKQvhY;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJU6Rl4vs0tUYR4pCoOenV3GM;0.0;1.0;0.0;0.8333333333333334;0.0;0.16666666666666666;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.08333333333333333;0.08333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.08333333333333333;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;12.0
ChIJU9Bp85hMtUYR4qt1JYhJibA;1.0;0.0;0.8571428571428571;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
ChIJUSzB-m81tUYRXLNZe5TXmRA;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
ChIJUYc35GqzSkERtdvaYRD1sio;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJU__pJjlLtUYRfMK3hLmPhhc;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJUcYU8btJtUYR5GPbfXjsLKk;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
ChIJUce9W800tUYRZ81TogIOLCM;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJV-nmvmdLtUYR-o19kBcw-xk;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJV522PThNtUYRm3dIExaZO_U;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJV7R8WKE1tUYROWf5VvrRCgA;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
ChIJVVVVVQ5LtUYRS-Vz4kWGl10;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJVVVlpAJItUYRmF7ec3ljIjY;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1568627450980392;0.0196078431372549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0196078431372549;0.11764705882352941;0.2549019607843137;0.0;0.0;0.0;0.0;0.3333333333333333;0.0196078431372549;0.0;0.0784313725490196;0.0;0.0;0.0;0.0;0.0;51.0
ChIJVfCPrjhPtUYR5sNyaIHO2Ec;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
ChIJW-VRVBNMtUYRIdc5aVQzaWg;1.0;0.0;0.0;0.925;0.0;0.075;0.0;0.0;0.225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.475;0.0;0.025;0.0;0.0;0.0;0.0;0.0;0.35;0.0;0.0;0.15;0.0;0.0;0.0;0.0;40.0
ChIJW2aYAaQ1tUYRGG9l6pmAs9I;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8181818181818182;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0
ChIJWbSk5hs4tUYR9ffK0tp0snk;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
